OBJECTID,Subdistrict,Diameter,Bursts_Count,Length_M,Bursts per M,Pressure Avg,CNXDensity Avg,Soil_Type ,Soil_Code,Soil_RiskNew,Era,Era_Code,Era_Risk,Material,Material,Mat_Risk,Mat_Code,Rain_YrAvg,DryMthAvg,WetMthAvg,Landuse,Landuse_Code,Landuse_Dummy,Location
757,Deanes,6.00000000000,0,938.87200000000,0.00000000000,-4.61700000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1533.15088053000,81.5762880,169.8049390,Rural,R,0,W
758,Deanes,10.00000000000,0,938.87200000000,0.00000000000,-4.61700000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1533.15088053000,81.5762880,169.8049390,Rural,R,0,W
759,Deighton,4.00000000000,0,2401.54800000000,0.00000000000,34.18700000000,1.18900000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1468.75643760000,78.9307006,164.8686258,Urban,U,1,W
760,Delamere Land,3.00000000000,0,422.33000000000,0.00000000000,54.60800000000,1.27300000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.81141357000,78.3917061,164.7317612,Urban,U,1,W
761,Delamere Land,4.00000000000,0,422.33000000000,0.00000000000,54.60800000000,1.27300000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.81141357000,78.3917061,164.7317612,Urban,U,1,W
762,Delamere Land,12.00000000000,0,422.33000000000,0.00000000000,54.60800000000,1.27300000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.81141357000,78.3917061,164.7317612,Urban,U,1,W
763,Derricks,4.00000000000,0,929.86500000000,0.00000000000,18.00300000000,1.24000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1467.27019246000,73.8202337,165.7173538,Urban,U,1,W
764,Derricks,7.00000000000,0,929.86500000000,0.00000000000,18.00300000000,1.24000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1467.27019246000,73.8202337,165.7173538,Urban,U,1,W
765,Derricks,16.00000000000,0,929.86500000000,0.00000000000,18.00300000000,1.24000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1467.27019246000,73.8202337,165.7173538,Urban,U,1,W
766,Diamond Corner,4.00000000000,7,309.61000000000,0.02300000000,61.44200000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1470.66384125000,75.9055443,163.7101183,Rural,R,0,N
767,Diamond Corner,5.00000000000,7,309.61000000000,0.02300000000,61.44200000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1470.66384125000,75.9055443,163.7101183,Rural,R,0,N
768,Diamond Valley,4.00000000000,0,2242.08300000000,0.00000000000,38.13200000000,0.00000000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1319.10133553000,66.6548562,149.1063874,Urban,U,1,S
769,Diamond Valley,10.00000000000,0,2242.08300000000,0.00000000000,38.13200000000,0.00000000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1319.10133553000,66.6548562,149.1063874,Urban,U,1,S
770,District 'B' Station,4.00000000000,0,744.33200000000,0.00000000000,30.45100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1465.35107422000,80.5060562,163.3408142,Urban,U,1,S
771,District 'B' Station,6.00000000000,0,744.33200000000,0.00000000000,30.45100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1465.35107422000,80.5060562,163.3408142,Urban,U,1,S
772,District 'B' Station,7.00000000000,0,744.33200000000,0.00000000000,30.45100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1465.35107422000,80.5060562,163.3408142,Urban,U,1,S
773,District 'C' Station,3.00000000000,0,1014.53700000000,0.00000000000,-2.67200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1327.59797701000,73.8394388,156.9520390,Rural,R,0,S
774,District 'C' Station,4.00000000000,0,1014.53700000000,0.00000000000,-2.67200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1327.59797701000,73.8394388,156.9520390,Rural,R,0,S
775,District 'D' Police Station,4.00000000000,0,223.05500000000,0.00000000000,-1.00000000000,9.69800000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1509.56322687000,81.7602876,169.8558223,Rural,R,0,W
776,District 'D' Police Station,7.00000000000,0,223.05500000000,0.00000000000,-1.00000000000,9.69800000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1509.56322687000,81.7602876,169.8558223,Rural,R,0,W
777,District 'D' Police Station,8.00000000000,0,223.05500000000,0.00000000000,-1.00000000000,9.69800000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1509.56322687000,81.7602876,169.8558223,Rural,R,0,W
778,District 'E' Police Station,4.00000000000,0,470.04100000000,0.00000000000,32.09100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1549.62603760000,81.2857361,169.1838938,Urban,U,1,N
779,District 'E' Police Station,6.00000000000,0,470.04100000000,0.00000000000,32.09100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1549.62603760000,81.2857361,169.1838938,Urban,U,1,N
780,District  F Police St,3.00000000000,0,335.91800000000,0.00000000000,24.02200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1665.29614258000,90.8806686,173.4986115,Urban,U,1,E
781,Dodds Land,4.00000000000,0,132.61500000000,0.00000000000,15.86700000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1336.93902588000,74.2118111,157.2726517,Urban,U,1,S
782,Doughlins,4.00000000000,0,148.34300000000,0.00000000000,30.54800000000,0.00000000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1450.67394322000,77.9156666,164.2510302,Rural,R,0,N
783,Doughlins,6.00000000000,0,148.34300000000,0.00000000000,30.54800000000,0.00000000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1450.67394322000,77.9156666,164.2510302,Rural,R,0,N
784,Douglas Development,4.00000000000,0,634.97900000000,0.00000000000,9.32500000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1549.86916504000,81.1797592,169.1094543,Urban,U,1,N
785,Dover,4.00000000000,32,4116.06500000000,0.00800000000,48.38400000000,1.38400000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.17480469000,77.4302270,162.3286955,Urban,U,1,S
786,Dover,6.00000000000,32,4116.06500000000,0.00800000000,48.38400000000,1.38400000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.17480469000,77.4302270,162.3286955,Urban,U,1,S
787,Dover,7.00000000000,32,4116.06500000000,0.00800000000,48.38400000000,1.38400000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.17480469000,77.4302270,162.3286955,Urban,U,1,S
788,Dover,12.00000000000,32,4116.06500000000,0.00800000000,48.38400000000,1.38400000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.17480469000,77.4302270,162.3286955,Urban,U,1,S
789,Drakes Land,4.00000000000,0,413.88300000000,0.00000000000,94.15400000000,7.66500000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1312.24107259000,67.2137822,149.7808044,Urban,U,1,S
790,Drakes Land,9.00000000000,0,413.88300000000,0.00000000000,94.15400000000,7.66500000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1312.24107259000,67.2137822,149.7808044,Urban,U,1,S
791,Drax Hall,1.50000000000,23,2031.95600000000,0.01100000000,26.67400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1440.11173283000,81.8828232,163.7713774,Rural,R,0,E
792,Drax Hall,2.00000000000,23,2031.95600000000,0.01100000000,26.67400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1440.11173283000,81.8828232,163.7713774,Rural,R,0,E
793,Drax Hall,3.00000000000,23,2031.95600000000,0.01100000000,26.67400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1440.11173283000,81.8828232,163.7713774,Rural,R,0,E
794,Drax Hall,4.00000000000,23,2031.95600000000,0.01100000000,26.67400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1440.11173283000,81.8828232,163.7713774,Rural,R,0,E
795,Drax Hall,7.00000000000,23,2031.95600000000,0.01100000000,26.67400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1440.11173283000,81.8828232,163.7713774,Rural,R,0,E
796,Drax Hall Green,3.00000000000,0,593.54200000000,0.00000000000,82.83800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1481.41548472000,86.4819801,167.4959656,Urban,U,1,E
797,Drax Hall Green,4.00000000000,0,593.54200000000,0.00000000000,82.83800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1481.41548472000,86.4819801,167.4959656,Urban,U,1,E
798,Drax Hall Green,6.00000000000,0,593.54200000000,0.00000000000,82.83800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1481.41548472000,86.4819801,167.4959656,Urban,U,1,E
799,Drax Hall Hope,1.50000000000,5,1040.57600000000,0.00500000000,50.42700000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1484.31045255000,86.0463859,167.2098018,Rural,R,0,E
800,Drax Hall Hope,3.00000000000,5,1040.57600000000,0.00500000000,50.42700000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1484.31045255000,86.0463859,167.2098018,Rural,R,0,E
801,Drax Hall Hope,4.00000000000,5,1040.57600000000,0.00500000000,50.42700000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1484.31045255000,86.0463859,167.2098018,Rural,R,0,E
802,Drax Hall Hope,6.00000000000,5,1040.57600000000,0.00500000000,50.42700000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1484.31045255000,86.0463859,167.2098018,Rural,R,0,E
803,Drax Hall Hope,7.00000000000,5,1040.57600000000,0.00500000000,50.42700000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1484.31045255000,86.0463859,167.2098018,Rural,R,0,E
804,Drax Hall Woods,3.00000000000,0,272.40500000000,0.00000000000,1.29600000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1449.04361948000,83.1471699,164.8473349,Rural,R,0,E
805,Dukes,1.00000000000,0,200.80700000000,0.00000000000,22.86700000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1510.76328532000,83.2369537,170.3174973,Rural,R,0,W
806,Dukes,2.00000000000,0,200.80700000000,0.00000000000,22.86700000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1510.76328532000,83.2369537,170.3174973,Rural,R,0,W
807,Dukes Tenantry,2.00000000000,0,207.76800000000,0.00000000000,28.85400000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1506.80529785000,83.4810143,170.4022751,Rural,R,0,W
808,Duncans,3.00000000000,0,455.57600000000,0.00000000000,28.08400000000,0.00000000000,Clay Soils,C,4,1860-1969,D,4,CIP,C,4,I,1313.98775753000,67.3781421,149.9328781,Urban,U,1,S
809,Duncans,4.00000000000,0,455.57600000000,0.00000000000,28.08400000000,0.00000000000,Clay Soils,C,4,1860-1969,D,4,CIP,C,4,I,1313.98775753000,67.3781421,149.9328781,Urban,U,1,S
810,Duncans,9.00000000000,0,455.57600000000,0.00000000000,28.08400000000,0.00000000000,Clay Soils,C,4,1860-1969,D,4,CIP,C,4,I,1313.98775753000,67.3781421,149.9328781,Urban,U,1,S
811,Dunlow Lane,4.00000000000,0,319.72900000000,0.00000000000,41.31400000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1471.02514648000,78.7944565,165.1769562,Urban,U,1,W
812,Dunscombe,4.00000000000,2,2628.58700000000,0.00100000000,73.40000000000,0.61400000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1536.25419764000,84.0398674,170.5868867,Urban,U,1,N
813,Dunscombe,5.00000000000,2,2628.58700000000,0.00100000000,73.40000000000,0.61400000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1536.25419764000,84.0398674,170.5868867,Urban,U,1,N
814,Durahm,3.00000000000,0,838.92300000000,0.00000000000,19.47100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1380.86120605000,71.1286755,159.8663419,Rural,R,0,N
815,Durahm,4.00000000000,0,838.92300000000,0.00000000000,19.47100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1380.86120605000,71.1286755,159.8663419,Rural,R,0,N
816,Durahm,8.00000000000,0,838.92300000000,0.00000000000,19.47100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1380.86120605000,71.1286755,159.8663419,Rural,R,0,N
817,Durants,3.00000000000,6,44.83900000000,0.13400000000,-11.26100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.63438019000,75.1774623,159.3881382,Urban,U,1,S
818,Durants,4.00000000000,6,44.83900000000,0.13400000000,-11.26100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.63438019000,75.1774623,159.3881382,Urban,U,1,S
819,Durants,6.00000000000,6,44.83900000000,0.13400000000,-11.26100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.63438019000,75.1774623,159.3881382,Urban,U,1,S
820,Durants,8.00000000000,6,44.83900000000,0.13400000000,-11.26100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.63438019000,75.1774623,159.3881382,Urban,U,1,S
821,Durants Village,3.00000000000,0,186.09400000000,0.00000000000,48.55800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1457.08476330000,74.5044677,166.2289069,Urban,U,1,W
822,Durants Village,4.00000000000,0,186.09400000000,0.00000000000,48.55800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1457.08476330000,74.5044677,166.2289069,Urban,U,1,W
823,Durants Village,6.00000000000,0,186.09400000000,0.00000000000,48.55800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1457.08476330000,74.5044677,166.2289069,Urban,U,1,W
824,Durham,3.00000000000,4,893.15200000000,0.00400000000,40.14600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1376.02639771000,70.5541706,159.1121330,Rural,R,0,N
825,Durham,8.00000000000,4,893.15200000000,0.00400000000,40.14600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1376.02639771000,70.5541706,159.1121330,Rural,R,0,N
826,Eagle Hall,4.00000000000,1,16.33000000000,0.06100000000,22.01100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1470.02719591000,77.8797941,166.1773956,Urban,U,1,W
827,Eagle Hall,5.00000000000,1,16.33000000000,0.06100000000,22.01100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1470.02719591000,77.8797941,166.1773956,Urban,U,1,W
828,Eagle Hall,6.00000000000,1,16.33000000000,0.06100000000,22.01100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1470.02719591000,77.8797941,166.1773956,Urban,U,1,W
829,Eagle Hall,8.00000000000,1,16.33000000000,0.06100000000,22.01100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1470.02719591000,77.8797941,166.1773956,Urban,U,1,W
830,Eagle Hall,18.00000000000,1,16.33000000000,0.06100000000,22.01100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1470.02719591000,77.8797941,166.1773956,Urban,U,1,W
831,Ealing Grove,4.00000000000,0,162.12000000000,0.00000000000,33.22000000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1337.45373535000,71.3914871,156.1995850,Urban,U,1,S
832,Ealing Park,3.00000000000,10,996.82400000000,0.01000000000,41.02200000000,7.48400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1335.35005406000,70.8893591,155.6491819,Urban,U,1,S
833,Ealing Park,4.00000000000,10,996.82400000000,0.01000000000,41.02200000000,7.48400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1335.35005406000,70.8893591,155.6491819,Urban,U,1,S
834,Ealing Park,6.00000000000,10,996.82400000000,0.01000000000,41.02200000000,7.48400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1335.35005406000,70.8893591,155.6491819,Urban,U,1,S
835,Ealing Park,8.00000000000,10,996.82400000000,0.01000000000,41.02200000000,7.48400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1335.35005406000,70.8893591,155.6491819,Urban,U,1,S
836,Ealing Park,10.00000000000,10,996.82400000000,0.01000000000,41.02200000000,7.48400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1335.35005406000,70.8893591,155.6491819,Urban,U,1,S
837,East Coast,3.00000000000,13,636.44900000000,0.02000000000,56.08500000000,0.00000000000,Scotland District Soils,O,6,Unknown,E,5,Unknown,U,6,U,1448.40113322000,79.3565178,165.1100906,Urban,U,1,N
838,East Coast,8.00000000000,13,636.44900000000,0.02000000000,56.08500000000,0.00000000000,Scotland District Soils,O,6,Unknown,E,5,Unknown,U,6,U,1448.40113322000,79.3565178,165.1100906,Urban,U,1,N
839,East Lynne,4.00000000000,3,908.27500000000,0.00300000000,30.18800000000,0.49700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1507.98563639000,85.5617324,167.2986662,Urban,U,1,S
840,East Lynne,10.00000000000,3,908.27500000000,0.00300000000,30.18800000000,0.49700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1507.98563639000,85.5617324,167.2986662,Urban,U,1,S
841,East Point,3.00000000000,0,1422.91500000000,0.00000000000,51.29700000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1367.05726144000,70.1520170,153.0437751,Urban,U,1,S
842,East Point,4.00000000000,0,1422.91500000000,0.00000000000,51.29700000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1367.05726144000,70.1520170,153.0437751,Urban,U,1,S
843,East Point,7.00000000000,0,1422.91500000000,0.00000000000,51.29700000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1367.05726144000,70.1520170,153.0437751,Urban,U,1,S
844,East Point,8.00000000000,0,1422.91500000000,0.00000000000,51.29700000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1367.05726144000,70.1520170,153.0437751,Urban,U,1,S
845,East Point Plantation,3.00000000000,0,534.93600000000,0.00000000000,86.82400000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1358.66516113000,70.1196365,153.1776886,Urban,U,1,S
846,East Point Plantation,4.00000000000,0,534.93600000000,0.00000000000,86.82400000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1358.66516113000,70.1196365,153.1776886,Urban,U,1,S
847,Eastbourne,4.00000000000,18,1549.78400000000,0.01200000000,23.77800000000,2.19900000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1321.02851563000,67.8313352,150.1260635,Urban,U,1,S
848,Eastbourne,6.00000000000,18,1549.78400000000,0.01200000000,23.77800000000,2.19900000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1321.02851563000,67.8313352,150.1260635,Urban,U,1,S
849,Eastmont,4.00000000000,0,986.52800000000,0.00000000000,22.62500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1401.01307678000,80.9484363,163.4316435,Urban,U,1,E
850,Eastmont,8.00000000000,0,986.52800000000,0.00000000000,22.62500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1401.01307678000,80.9484363,163.4316435,Urban,U,1,E
851,Eastry House,3.00000000000,0,53.24100000000,0.00000000000,119.81800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1545.38195801000,82.3949890,170.4622345,Urban,U,1,N
852,Eastry House,6.00000000000,0,53.24100000000,0.00000000000,119.81800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1545.38195801000,82.3949890,170.4622345,Urban,U,1,N
853,Eastry House,10.00000000000,0,53.24100000000,0.00000000000,119.81800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1545.38195801000,82.3949890,170.4622345,Urban,U,1,N
854,Easy Hall,4.00000000000,2,1128.09100000000,0.00200000000,63.33300000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1588.59082031000,87.6882960,170.1207886,Rural,R,0,E
855,Easy Hall Plantation,3.00000000000,0,331.40900000000,0.00000000000,50.49900000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1601.59442871000,88.0938141,170.5561890,Rural,R,0,E
856,Easy Hall Plantation,4.00000000000,0,331.40900000000,0.00000000000,50.49900000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1601.59442871000,88.0938141,170.5561890,Rural,R,0,E
857,Ebenezer,2.00000000000,7,437.71700000000,0.01600000000,32.30500000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1413.42376709000,76.3895283,159.2786980,Urban,U,1,S
858,Ebenezer,3.00000000000,7,437.71700000000,0.01600000000,32.30500000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1413.42376709000,76.3895283,159.2786980,Urban,U,1,S
859,Ebenezer,4.00000000000,7,437.71700000000,0.01600000000,32.30500000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1413.42376709000,76.3895283,159.2786980,Urban,U,1,S
860,Ebworth Plantation,6.00000000000,0,486.59100000000,0.00000000000,-0.75000000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Unknown,U,6,U,1493.97436523000,77.5881424,166.1612473,Rural,R,0,N
861,Ebworth Plantation,10.00000000000,0,486.59100000000,0.00000000000,-0.75000000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Unknown,U,6,U,1493.97436523000,77.5881424,166.1612473,Rural,R,0,N
862,Eden Lodge,3.00000000000,0,786.95200000000,0.00000000000,36.85000000000,0.41600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1469.68640137000,79.4955037,168.6840134,Urban,U,1,W
863,Eden Lodge,4.00000000000,0,786.95200000000,0.00000000000,36.85000000000,0.41600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1469.68640137000,79.4955037,168.6840134,Urban,U,1,W
864,Eden Lodge,6.00000000000,0,786.95200000000,0.00000000000,36.85000000000,0.41600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1469.68640137000,79.4955037,168.6840134,Urban,U,1,W
865,Eden Lodge,10.00000000000,0,786.95200000000,0.00000000000,36.85000000000,0.41600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1469.68640137000,79.4955037,168.6840134,Urban,U,1,W
866,Edey's Village,4.00000000000,1,1335.55000000000,0.00100000000,-18.92700000000,4.32600000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1452.64688110000,79.3794233,162.4415321,Rural,R,0,S
867,Edey's Village,8.00000000000,1,1335.55000000000,0.00100000000,-18.92700000000,4.32600000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1452.64688110000,79.3794233,162.4415321,Rural,R,0,S
868,Edeys,4.00000000000,0,240.81800000000,0.00000000000,-21.19800000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1451.19144897000,79.4628460,162.5083115,Rural,R,0,S
869,Edeys,7.00000000000,0,240.81800000000,0.00000000000,-21.19800000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1451.19144897000,79.4628460,162.5083115,Rural,R,0,S
870,Edeys,8.00000000000,0,240.81800000000,0.00000000000,-21.19800000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1451.19144897000,79.4628460,162.5083115,Rural,R,0,S
871,Edge Hill,3.00000000000,0,573.66500000000,0.00000000000,-21.19100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1485.11871047000,80.2360967,169.2138919,Urban,U,1,W
